"wavelength","Geothite","hematite","gypsum","calcite","kaolinite_114","kaolinite_113","montmorillinite_126","monmorillinite_127","illite_121","illite_120","kaol_smect_124","kaol_smect_125"
1045,0.1526,0.4716,0.9032735279,0.961958696,0.9281,0.788309767,0.7394,0.7960891519,0.6488,0.2811911234,0.5164569841,0.6212410885
1046,0.153,0.4731,0.9039447906,0.9620548859,0.9294,0.7878840262,0.7387,0.7960943821,0.6487,0.2805651647,0.5161703291,0.6217556867
1047,0.1535,0.4746,0.9045253655,0.9622787024,0.9305,0.7872328559,0.738,0.7961771135,0.6486,0.2799858811,0.5158405063,0.6223107475
1048,0.154,0.4758,0.9049588434,0.962473874,0.931,0.7864988127,0.7376,0.7963909944,0.6486,0.2795656619,0.515517436,0.6228880832
1049,0.1545,0.4768,0.9051915998,0.9624903781,0.9306,0.7858216082,0.7376,0.7967864498,0.6487,0.279412303,0.5152497771,0.623469356
1050,0.155,0.4778,0.9052340638,0.962321913,0.9291,0.7852755214,0.738,0.797339771,0.6489,0.2795279524,0.5150571803,0.6240327737
1051,0.1554,0.4786,0.9051607182,0.9621058986,0.9273,0.7848693979,0.7386,0.7979531153,0.649,0.2798091097,0.5149302883,0.6245530904
1052,0.1559,0.4795,0.9050488306,0.9619860032,0.9254,0.7846092387,0.7392,0.7985254168,0.6492,0.2801476814,0.5148584825,0.6250049098
1053,0.1563,0.4806,0.9049756686,0.9621058955,0.9241,0.7845010448,0.7397,0.7989556095,0.6493,0.2804355739,0.5148311445,0.6253628357
1054,0.1568,0.4819,0.9050155706,0.9626023337,0.9237,0.7845489918,0.7398,0.7991473611,0.6494,0.2805684441,0.5148376087,0.6256026673
1055,0.1573,0.4834,0.9051755038,0.9634531457,0.9243,0.7847152707,0.7396,0.7991132108,0.6493,0.2805282115,0.5148661288,0.6257277
1056,0.1578,0.4852,0.9053950636,0.9644772283,0.9256,0.7849200883,0.7391,0.7989745696,0.6492,0.2803830576,0.514903878,0.6257687252
1057,0.1583,0.4869,0.9056109165,0.9654865686,0.927,0.7850818263,0.7386,0.7988575819,0.6491,0.2802049148,0.5149379823,0.62575773
1058,0.1588,0.4887,0.9057597287,0.9662931535,0.9283,0.7851188658,0.7382,0.7988883921,0.6489,0.2800657152,0.5149555679,0.6257267012
1059,0.1593,0.4904,0.9057813812,0.966715493,0.929,0.784953829,0.7379,0.7991867777,0.6488,0.2800345772,0.5149441897,0.6257073866
1060,0.1598,0.4919,0.9056896887,0.966722127,0.9289,0.7846068713,0.7379,0.799726075,0.6486,0.2801159003,0.5149012677,0.6257260293
1061,0.1604,0.4934,0.9055724,0.9664316258,0.9284,0.7841956814,0.738,0.8003331793,0.6485,0.2802493648,0.5148340869,0.6258033681
1062,0.161,0.4948,0.9055204783,0.9659690822,0.9277,0.7838421888,0.7382,0.8008286187,0.6484,0.2803718371,0.5147503609,0.6259599027
1063,0.1615,0.4962,0.9056248867,0.9654595893,0.9269,0.7836683229,0.7385,0.8010329214,0.6482,0.2804201838,0.5146578035,0.6262161324
1064,0.1621,0.4976,0.9059718264,0.9650253967,0.9264,0.7837895852,0.7387,0.8007753249,0.648,0.2803336758,0.5145643837,0.6265907574
1065,0.1627,0.499,0.9065379711,0.9647233505,0.9261,0.7841736333,0.7389,0.8000853782,0.6478,0.2801068828,0.5144839366,0.6270610904
1066,0.1632,0.5004,0.9071904673,0.964544894,0.9262,0.7846402814,0.7391,0.799192942,0.6475,0.2797896737,0.5144361638,0.6275630573
1067,0.1638,0.5019,0.9077916992,0.9644786264,0.9263,0.7850029156,0.7393,0.798336586,0.6473,0.2794343218,0.5144410221,0.6280307843
1068,0.1644,0.5033,0.9082040511,0.9645131475,0.9267,0.7850749222,0.7396,0.7977548802,0.6471,0.2790931003,0.514518468,0.6283983976
1069,0.165,0.5047,0.9082952618,0.9646362737,0.927,0.7846795484,0.7399,0.7976767701,0.647,0.2788165232,0.514686772,0.6286035673
1070,0.1655,0.506,0.9080562227,0.9648178162,0.9274,0.7838668498,0.7404,0.7981098405,0.6469,0.278614647,0.5149254242,0.6286654717
1071,0.1661,0.5074,0.9076009779,0.9650095808,0.9278,0.78291369,0.7409,0.798840316,0.6469,0.2784570701,0.515175134,0.6286847974
1072,0.1667,0.5087,0.9070489257,0.9651625903,0.9281,0.7821067939,0.7413,0.7996447966,0.6469,0.2783116319,0.5153749246,0.6287657745
1073,0.1673,0.51,0.9065194649,0.9652278675,0.9283,0.7817328863,0.7416,0.8002998823,0.6469,0.2781461719,0.5154638192,0.6290126334
1074,0.1679,0.5113,0.9061287384,0.96515851,0.9284,0.7820653881,0.7417,0.8005903687,0.6469,0.2779301855,0.5153837834,0.6295243049
1075,0.1685,0.5127,0.9059180171,0.9649553313,0.9284,0.7830717273,0.7415,0.8004895453,0.6468,0.2776712579,0.5151444547,0.6302778308
1076,0.1691,0.5141,0.9058536995,0.9646668613,0.9283,0.7844133392,0.7412,0.8001591958,0.6468,0.2774150636,0.5148231423,0.6311283639
1077,0.1698,0.5155,0.9058989286,0.9643437046,0.9281,0.7857383551,0.7408,0.7997692991,0.6468,0.2772089332,0.5145000978,0.6319257575
1078,0.1704,0.5171,0.9060168475,0.9640364657,0.928,0.7866949062,0.7404,0.7994898344,0.6469,0.2771001973,0.5142555728,0.6325198651
1079,0.1711,0.5187,0.9061699457,0.9637949805,0.928,0.7869445332,0.74,0.7994837593,0.647,0.2771341523,0.5141664709,0.6327666942
1080,0.1717,0.5204,0.9063056808,0.9636514093,0.928,0.7864571977,0.7398,0.7997525403,0.6472,0.2773093084,0.5142326922,0.6326638024
1081,0.1724,0.5221,0.9063564782,0.9636202365,0.9282,0.7855112814,0.7396,0.8001361527,0.6474,0.277577389,0.5143771332,0.6323502974
1082,0.1731,0.5238,0.9062541099,0.9637151782,0.9285,0.7843985758,0.7396,0.8004675504,0.6475,0.2778880837,0.5145193427,0.6319714411
1083,0.1738,0.5255,0.9059303477,0.9639499502,0.9289,0.7834108723,0.7398,0.8005796872,0.6476,0.2781910819,0.5145788691,0.6316724953
1084,0.1745,0.5271,0.9053217109,0.9643357543,0.9294,0.7828307671,0.7402,0.8003138834,0.6475,0.278436461,0.5144791844,0.631593943
1085,0.1751,0.5286,0.9044739029,0.9648259646,0.9301,0.7827293683,0.7407,0.7997038829,0.6472,0.2785832231,0.5142339956,0.631766346
1086,0.1758,0.53,0.9035418118,0.9653161278,0.9308,0.7829662953,0.7413,0.7989758534,0.6469,0.278599295,0.5139472444,0.6321103457
1087,0.1766,0.5315,0.9026850728,0.9656992762,0.9316,0.7833919726,0.7418,0.7983643287,0.6466,0.2784529916,0.5137267961,0.6325418041
1088,0.1773,0.5329,0.9020633213,0.9658684422,0.9322,0.7838568245,0.7421,0.7981038428,0.6463,0.2781126275,0.5136805158,0.6329765835
1089,0.178,0.5344,0.9018289789,0.9657223314,0.9328,0.7842153343,0.7422,0.7984180129,0.6462,0.2775497712,0.5139112692,0.6333334293
1090,0.1788,0.5359,0.9019685617,0.9652901333,0.9332,0.7844153406,0.742,0.799279372,0.6461,0.2768108216,0.5144069333,0.6335974059
1091,0.1795,0.5374,0.9023026792,0.9647315209,0.9334,0.784498037,0.7415,0.8004093689,0.6462,0.2760170087,0.5150403965,0.6338198965
1092,0.1802,0.5389,0.9026447278,0.9642118407,0.9335,0.7845086762,0.741,0.8015185358,0.6462,0.2752928159,0.5156795477,0.6340551677
1093,0.1809,0.5404,0.9028081038,0.9638964391,0.9334,0.7844925107,0.7404,0.8023174048,0.6461,0.2747627265,0.5161922758,0.6343574863
1094,0.1817,0.5419,0.9026126288,0.9639433187,0.9331,0.7844936268,0.7399,0.8025283822,0.6459,0.2745459409,0.5164507668,0.6347787095
1095,0.1824,0.5433,0.9020259001,0.9643415744,0.9327,0.7845292816,0.7395,0.8021469801,0.6456,0.2746401501,0.5164260406,0.6353152832
1096,0.1832,0.5447,0.9011632914,0.9649113935,0.9322,0.7845899037,0.7392,0.8014418165,0.6452,0.2749215357,0.5161879512,0.6359082415
1097,0.1839,0.5461,0.9001466015,0.9654656192,0.9319,0.784664755,0.739,0.8006933835,0.6448,0.2752609961,0.5158106496,0.6364962091
1098,0.1847,0.5476,0.8990976291,0.965817095,0.9317,0.7847430975,0.739,0.8001821732,0.6444,0.2755294299,0.5153682869,0.6370178111
1099,0.1855,0.5492,0.8981345449,0.9657868278,0.9318,0.7848136923,0.7391,0.8001773324,0.6441,0.27560246,0.514934137,0.6374139772
1100,0.1862,0.5508,0.8972920814,0.9653835875,0.9321,0.784853779,0.7393,0.8006870638,0.6439,0.2754643662,0.5145612991,0.6376786527
1101,0.187,0.5526,0.8965215318,0.964803907,0.9327,0.7848290764,0.7397,0.8014586262,0.6439,0.2752080858,0.5142826977,0.6378587984
1102,0.1878,0.5543,0.8957705619,0.9642524824,0.9334,0.7847048019,0.7401,0.802227933,0.6439,0.2749312803,0.51413038,0.6380036799
1103,0.1886,0.5562,0.8949868375,0.9639340101,0.934,0.7844461732,0.7405,0.8027308977,0.6441,0.2747316111,0.5141363935,0.6381625629
1104,0.1894,0.558,0.8941206085,0.9640445175,0.9345,0.7840215476,0.741,0.8027133559,0.6443,0.2747035861,0.5143305662,0.6383834096
1105,0.1902,0.5598,0.8931815641,0.964580644,0.9349,0.7834714963,0.7414,0.8021493554,0.6445,0.2748691817,0.514691683,0.6386841989
1106,0.1911,0.5615,0.8922388329,0.9653396415,0.935,0.7829088043,0.7417,0.8012411561,0.6448,0.2751778424,0.5151474855,0.6390529262
1107,0.1919,0.5633,0.8913641275,0.9661100928,0.935,0.7824493965,0.742,0.8002009404,0.645,0.2755758593,0.5156234962,0.6394762838
1108,0.1928,0.5651,0.8906291606,0.9666805804,0.9347,0.7822091976,0.7421,0.7992408903,0.6452,0.2760095235,0.5160452375,0.6399409636
1109,0.1936,0.5669,0.8901031272,0.9668472954,0.9341,0.7822984366,0.7422,0.7985670901,0.6452,0.2764259892,0.5163404466,0.6404323576
1110,0.1944,0.5687,0.8897973094,0.9665814156,0.9334,0.7826963425,0.7421,0.7982453672,0.645,0.2767922642,0.5164877999,0.6409059569
1111,0.1952,0.5704,0.8896650765,0.9660291058,0.9327,0.7832511437,0.7419,0.7982012921,0.6448,0.2770952093,0.5165169135,0.6412873519
1112,0.196,0.5722,0.8896572801,0.9653441392,0.9322,0.7838053731,0.7417,0.7983543377,0.6446,0.2773225488,0.5164596178,0.6415008327
1113,0.1969,0.5739,0.8897247718,0.9646802886,0.932,0.7842015634,0.7415,0.7986239763,0.6443,0.2774620069,0.5163477436,0.6414706896
1114,0.1978,0.5755,0.8898180978,0.9641872533,0.9323,0.7842885891,0.7413,0.7989314286,0.6441,0.277502102,0.5162129841,0.6411267122
1115,0.1986,0.5771,0.8898807861,0.9639210345,0.9331,0.7840611835,0.7412,0.7992381143,0.644,0.277449626,0.516083871,0.6405251768
1116,0.1995,0.5787,0.8898493462,0.9638439357,0.9341,0.7836599386,0.7411,0.7995456528,0.6439,0.2773296431,0.5159857743,0.6398488463
1117,0.2004,0.5802,0.8896599822,0.9639141863,0.9351,0.7832317878,0.7411,0.7998574116,0.6438,0.2771680123,0.5159439267,0.6392859829
1118,0.2013,0.5818,0.8892488986,0.9640900161,0.936,0.7829236649,0.7413,0.8001767577,0.6438,0.2769905925,0.5159835609,0.6390248489
1119,0.2022,0.5834,0.8885564721,0.9643303019,0.9365,0.7828768017,0.7415,0.8005061813,0.6438,0.2768226365,0.5161280714,0.6392457567
1120,0.2032,0.5851,0.8876190476,0.9646088113,0.9366,0.7831012922,0.7418,0.8008279975,0.6439,0.276675455,0.5163585729,0.6399461713
1121,0.2041,0.5868,0.8865689385,0.9649142023,0.9365,0.7834760923,0.7422,0.8011043469,0.644,0.276546417,0.5166139007,0.6409407102
1122,0.205,0.5885,0.8855426302,0.9652357805,0.9365,0.783874456,0.7424,0.8012964925,0.644,0.2764322849,0.516831052,0.642036041
1123,0.2059,0.5902,0.8846766085,0.9655628514,0.9367,0.7841696376,0.7425,0.8013656976,0.6441,0.2763298215,0.5169470236,0.6430388314
1124,0.2068,0.5918,0.8841012832,0.9658845927,0.9373,0.7842395618,0.7425,0.8012751457,0.6442,0.2762364462,0.5169016097,0.6437617814
1125,0.2078,0.5935,0.8838073153,0.9661872461,0.9383,0.7840695733,0.7422,0.8010321838,0.6442,0.2761646891,0.5166989368,0.6441563322
1126,0.2087,0.5952,0.8836456177,0.9664541166,0.9394,0.7837524372,0.7417,0.8006883228,0.6443,0.2761421903,0.5164074635,0.6443126665
1127,0.2097,0.597,0.8834610274,0.9666683818,0.9403,0.7833855889,0.7413,0.800296994,0.6442,0.2761972468,0.5160984456,0.6443269994
1128,0.2106,0.5988,0.883098381,0.9668132192,0.9407,0.7830664638,0.7409,0.7999116283,0.6442,0.2763581558,0.515843139,0.6442955457
1129,0.2116,0.6007,0.8824085826,0.9668726056,0.9403,0.7828896899,0.7407,0.7995830954,0.6441,0.2766511125,0.5157103296,0.6443117652
1130,0.2126,0.6027,0.8813820827,0.9668489051,0.9392,0.7828853198,0.7407,0.7993033508,0.644,0.2770539666,0.5157119971,0.6444057421
1131,0.2136,0.6048,0.8801488779,0.9667628683,0.9377,0.7830188313,0.7408,0.799005436,0.6439,0.2774962227,0.5158033148,0.6445441861
1132,0.2145,0.607,0.8788450323,0.9666360455,0.9362,0.7832528945,0.741,0.7986198308,0.6438,0.2779052832,0.5159369863,0.6446910512
1133,0.2155,0.6093,0.8776066097,0.9664899869,0.9352,0.7835501795,0.7411,0.7980770152,0.6436,0.2782085506,0.516065715,0.6448102913
1134,0.2165,0.6116,0.8765649511,0.9663456582,0.935,0.7838736615,0.7412,0.797312139,0.6436,0.2783359122,0.5161439223,0.6448671862
1135,0.2175,0.6139,0.8757427664,0.9662105806,0.9356,0.7841933355,0.7412,0.7963677573,0.6435,0.2782744042,0.5161655373,0.6448575064
1136,0.2184,0.6163,0.8750541344,0.9660788311,0.9368,0.7844862157,0.7411,0.7953938312,0.6435,0.2780682117,0.5161639974,0.6448075133
1137,0.2194,0.6186,0.8744084107,0.9659439018,0.9381,0.7847296217,0.7409,0.794544991,0.6435,0.2777640048,0.5161744574,0.6447447941
1138,0.2204,0.6209,0.8737149513,0.9657992851,0.9392,0.784900873,0.7408,0.7939758676,0.6435,0.2774084533,0.5162320724,0.6446969358
1139,0.2214,0.623,0.8728850929,0.9656380944,0.9397,0.7849787469,0.7406,0.7938308414,0.6435,0.2770481168,0.5163701303,0.6446910968
1140,0.2224,0.6249,0.8718757402,0.9654447244,0.9397,0.7849755456,0.7405,0.7940185412,0.6434,0.2767270129,0.5165789796,0.644744576
1141,0.2234,0.6268,0.8706893652,0.9651948518,0.9393,0.7849370967,0.7404,0.7942118436,0.6433,0.2764866179,0.5168060291,0.6448648124
1142,0.2244,0.6285,0.8693304212,0.9648637741,0.9388,0.7849106853,0.7402,0.7940733753,0.6432,0.2763682973,0.5169968208,0.6450588167
1143,0.2254,0.6301,0.8678033616,0.9644267888,0.9383,0.7849435965,0.74,0.7932657631,0.6431,0.2764134167,0.5170968966,0.6453335994
1144,0.2264,0.6316,0.8661123464,0.9638618053,0.9381,0.7850806941,0.7397,0.7914684078,0.6429,0.276660595,0.5170543048,0.6456949305
1145,0.2274,0.6331,0.8642547929,0.9632068044,0.9382,0.785311152,0.7394,0.7887465144,0.6428,0.2770852744,0.5168747423,0.6461200528
1146,0.2285,0.6345,0.8622213753,0.9625598384,0.9384,0.7855684545,0.7391,0.785551092,0.6427,0.2775997207,0.5166215542,0.6465576811
1147,0.2295,0.6361,0.8600024746,0.9620215714,0.9385,0.7857836643,0.7388,0.7823499241,0.6426,0.2781134527,0.5163605921,0.6469552901
1148,0.2306,0.6377,0.857588472,0.9616926676,0.9384,0.7858878441,0.7386,0.7796107939,0.6425,0.2785359894,0.5161577077,0.6472603545
1149,0.2316,0.6396,0.854970354,0.9616699022,0.9379,0.7858148621,0.7385,0.7777845297,0.6424,0.2787799174,0.5160764365,0.6474225742
1150,0.2327,0.6417,0.8521530335,0.9619606089,0.9369,0.7855631039,0.7384,0.77693199,0.6424,0.2788283793,0.5161270452,0.6474428322
1151,0.2337,0.6439,0.8491553499,0.9624826796,0.9356,0.7851954736,0.7384,0.7767240639,0.6424,0.2787350736,0.5162665313,0.6473731944
1152,0.2347,0.6462,0.8459967479,0.9631501175,0.9343,0.7847776802,0.7386,0.7768146853,0.6424,0.2785567669,0.5164495765,0.647267952
1153,0.2358,0.6485,0.8426966723,0.9638769257,0.9332,0.7843754325,0.7388,0.7768577881,0.6424,0.2783502252,0.5166308623,0.6471813964
1154,0.2368,0.6507,0.8392736816,0.9645786709,0.9324,0.7840529247,0.7392,0.7765202663,0.6425,0.2781707107,0.5167664192,0.6471663575
1155,0.2378,0.6529,0.8357259517,0.965206883,0.9321,0.7838395078,0.7396,0.7757670988,0.6425,0.2780388846,0.5168433014,0.6472420551
1156,0.2389,0.655,0.8320312757,0.9657490547,0.9322,0.7837296899,0.74,0.7748613488,0.6425,0.2779408078,0.5168795871,0.6473940987
1157,0.2399,0.6571,0.8281665603,0.9661942425,0.9327,0.7837164641,0.7404,0.77407904,0.6424,0.2778610366,0.5168947032,0.6476066365
1158,0.241,0.6591,0.8241087124,0.9665315027,0.9337,0.7837928234,0.7407,0.7736961958,0.6422,0.2777841276,0.5169080768,0.6478638169
1159,0.242,0.6611,0.8198379698,0.9667495986,0.935,0.7839508421,0.7409,0.7739777256,0.6418,0.277695771,0.5169384849,0.6481497186
1160,0.2431,0.6631,0.8154111797,0.9668305466,0.9367,0.7841614579,0.7408,0.7749329117,0.6413,0.2776077388,0.5169897563,0.6484468246
1161,0.2441,0.6651,0.8109617993,0.9667496168,0.9383,0.7843744723,0.7407,0.7763154093,0.6408,0.277557884,0.5170507711,0.6487360219
1162,0.2452,0.667,0.8066266165,0.966481786,0.9396,0.7845387678,0.7405,0.7778677595,0.6403,0.2775851937,0.5171097599,0.648998128
1163,0.2462,0.6688,0.8025424193,0.9660020309,0.9404,0.784603227,0.7403,0.7793325033,0.6399,0.2777286551,0.5171549532,0.6492139604
1164,0.2472,0.6705,0.7988397594,0.9652903816,0.9403,0.7845188869,0.7403,0.7804597318,0.6397,0.278025463,0.5171751999,0.6493659332
1165,0.2482,0.6721,0.7955057569,0.9644430986,0.9395,0.7842863401,0.7404,0.7811731876,0.6398,0.2784715919,0.5171735807,0.6494731776
1166,0.2493,0.6737,0.7923841004,0.9636726719,0.9381,0.7839557346,0.7406,0.7815702648,0.64,0.2790217958,0.5171674072,0.6495915424
1167,0.2503,0.6753,0.7893122422,0.9631966455,0.9366,0.7835793732,0.7408,0.7817559075,0.6403,0.2796290366,0.5171746098,0.6497784726
1168,0.2513,0.677,0.7861276347,0.9632325631,0.9353,0.7832095584,0.7411,0.7818350599,0.6407,0.2802462759,0.5172131192,0.6500914133
1169,0.2524,0.679,0.7826756959,0.9639839449,0.9344,0.7828975777,0.7415,0.7819116773,0.641,0.2808272497,0.5173002567,0.6505845639
1170,0.2534,0.6811,0.7789850558,0.9653317686,0.9341,0.782671364,0.7418,0.7820669746,0.6412,0.2813434993,0.5174393354,0.6512374716
1171,0.2544,0.6833,0.7752675559,0.9668344696,0.9342,0.7825354967,0.7422,0.7823594256,0.6414,0.2817843712,0.5176196601,0.6519550318
1172,0.2555,0.6856,0.7717430036,0.9680364596,0.9347,0.7824935395,0.7425,0.7828465156,0.6415,0.2821399861,0.5178299264,0.6526388939
1173,0.2565,0.6878,0.7686312063,0.9684821504,0.9355,0.782549056,0.7428,0.7835857297,0.6414,0.2824004648,0.5180588302,0.6531907074
1174,0.2575,0.6899,0.76614423,0.9677354782,0.9363,0.7827045272,0.7431,0.7846293711,0.6413,0.2825567699,0.5182950218,0.6535155637
1175,0.2586,0.692,0.7643160913,0.9658094416,0.9372,0.7829375235,0.7433,0.7859105502,0.641,0.2826192297,0.5185261065,0.6535977191
1176,0.2596,0.694,0.7630027569,0.9631661018,0.9378,0.783200706,0.7435,0.7872431854,0.6408,0.282617538,0.518738645,0.6535005944
1177,0.2606,0.6959,0.7620524526,0.9602870445,0.9382,0.7834456521,0.7436,0.7884360127,0.6406,0.2825822306,0.5189191526,0.6532910526
1178,0.2617,0.6978,0.7613134039,0.9576538552,0.938,0.7836239398,0.7436,0.7892977681,0.6404,0.2825438433,0.5190541445,0.6530359565
1179,0.2627,0.6998,0.7606377602,0.9557359605,0.9371,0.7836895018,0.7436,0.7896452944,0.6404,0.2825323838,0.5191316393,0.6528020904
1180,0.2637,0.7019,0.7599679177,0.9547231246,0.9357,0.7836504409,0.7435,0.7894818903,0.6406,0.2825657113,0.5191742377,0.6526544291
1181,0.2648,0.704,0.7593365194,0.9545254496,0.9342,0.7835690295,0.7434,0.7889973101,0.6408,0.2826495366,0.5192391216,0.6526561386
1182,0.2658,0.7062,0.7587801321,0.9550408785,0.933,0.7835098953,0.7433,0.7883894153,0.6412,0.2827890422,0.5193849768,0.6528703057
1183,0.2668,0.7085,0.7583353226,0.9561673543,0.9326,0.783537666,0.7434,0.787856067,0.6416,0.282989411,0.519670489,0.6533600178
1184,0.2679,0.7109,0.7580364964,0.9577993493,0.9333,0.7837139572,0.7436,0.7875884043,0.6421,0.2832552774,0.5201507948,0.6541837489
1185,0.2689,0.7134,0.757868351,0.9597515099,0.9352,0.7840311092,0.7439,0.7876229565,0.6425,0.2835786717,0.5207994026,0.655293875
1186,0.2699,0.7157,0.7577658755,0.961758657,0.9375,0.7844121869,0.7443,0.7878416431,0.6429,0.2839390202,0.5215081923,0.6565366741
1187,0.2709,0.718,0.757661898,0.9635521409,0.9398,0.784777243,0.7447,0.7881196614,0.6433,0.284315201,0.5221654951,0.6577538113
1188,0.2719,0.7199,0.7574892465,0.9648633116,0.9414,0.7850463305,0.7451,0.7883322087,0.6434,0.284686092,0.522659642,0.6587869516
1189,0.2729,0.7214,0.7571834555,0.965434417,0.9417,0.785141975,0.7453,0.7883591511,0.6434,0.285031235,0.5228833824,0.659482744
1190,0.2739,0.7225,0.7567423123,0.9652583472,0.9408,0.7850435767,0.7454,0.7881877407,0.6432,0.2853454323,0.5228310889,0.6598024679
1191,0.2749,0.7234,0.7562258562,0.9645786355,0.9392,0.7847874107,0.7454,0.787912615,0.6429,0.2856387471,0.5225987575,0.6598220335
1192,0.2758,0.7243,0.7556968334,0.9636497121,0.9374,0.7844122246,0.7453,0.7876330805,0.6425,0.2859219061,0.5222868027,0.6596223348
1193,0.2768,0.7253,0.75521799,0.9627260077,0.9359,0.7839567661,0.7451,0.787448444,0.642,0.2862056359,0.5219956387,0.6592842659
1194,0.2777,0.7266,0.7548490163,0.9620550869,0.9354,0.7834596852,0.7448,0.7874548779,0.6416,0.2864997122,0.5218223917,0.6588877844
1195,0.2787,0.7281,0.7545793179,0.9617265992,0.9358,0.7829573847,0.7445,0.787676475,0.6411,0.2867920408,0.5217885581,0.6584913133
1196,0.2796,0.7299,0.754328016,0.9616722788,0.9367,0.78248402,0.7443,0.7880652479,0.6407,0.287048657,0.5218400048,0.6581317405
1197,0.2805,0.7318,0.7540111759,0.9618169942,0.9378,0.7820736487,0.744,0.7885700753,0.6403,0.2872346452,0.5219193102,0.6578450177
1198,0.2815,0.7336,0.7535448627,0.962085614,0.9386,0.7817603286,0.7437,0.789139836,0.64,0.2873150899,0.521969053,0.6576670965
1199,0.2824,0.7354,0.7528500416,0.9624043384,0.9388,0.7815765272,0.7434,0.7897240091,0.6397,0.2872576013,0.5219342353,0.6576331532
1200,0.2834,0.737,0.7519603751,0.9627300026,0.9381,0.7815181375,0.7432,0.7902858801,0.6395,0.2870878797,0.5218156013,0.6577605298
1201,0.2843,0.7384,0.7510222232,0.9630500766,0.937,0.781544478,0.7431,0.7908025416,0.6393,0.2868897157,0.5216696377,0.6580487341
1202,0.2853,0.7397,0.7501868457,0.9633533623,0.9357,0.7816132771,0.7432,0.7912516863,0.6392,0.2867494256,0.5215552545,0.6584964984
1203,0.2862,0.7409,0.7496055024,0.9636286615,0.9346,0.7816822631,0.7434,0.791611007,0.6391,0.2867533255,0.5215313618,0.659102555
1204,0.2871,0.7421,0.7494256406,0.9638643893,0.9338,0.7817100289,0.7439,0.7918588485,0.639,0.2869831748,0.5216546344,0.6598632984
1205,0.288,0.7432,0.7497070212,0.9640400616,0.9335,0.781675051,0.7446,0.7919885593,0.639,0.2874159246,0.5219303338,0.6607213526
